0.0957026100712  1.10558924334
0.127998945426  1.11398189648
0.171500131822  1.09807540206
0.306485631426  1.10730292644
0.382019509623  1.11604710431
0.495122594253  1.14135688549
0.613762193514  1.15858159768
0.699841813868  1.18367167589
0.796862641708  1.20072062571
0.856050619562  1.21746199139
0.974690218824  1.23468670358
1.11481676773  1.26021618771
1.18481413129  1.27704543457
1.29264434485  1.29418226558
1.39506986554  1.31127515599
1.49789085157  1.30398101766
1.69760084366  1.32186483874
1.84906406538  1.31496616574
2.01133667282  1.30815537393
2.18428684419  1.30956147289
2.2814394938  1.31848141313
