0.56580560688  -0.42689625109
0.57866921918  -0.466172624237
0.591825286201  -0.513513513514
0.598515062171  -0.561377506539
0.609833152218  -0.600828247602
0.619041531453  -0.624324324324
0.623697732459  -0.648169136879
0.645087858048  -0.703051438535
0.65728665291  -0.758631211857
0.662230519547  -0.782476024412
0.67223009032  -0.83016564952
0.684942152514  -0.869616390584
0.697894603419  -0.917131647777
0.721829359693  -0.972013949433
0.741011361368  -1.03530950305
0.757858283255  -1.08265039233
0.780918146938  -1.1377070619
0.804679668603  -1.16857018309
0.819896389991  -1.21608544028
0.832276689201  -1.239581517
0.848015278098  -1.27903225806
0.870550563296  -1.32619877942
0.883695732104  -1.35775937228
0.903786588664  -1.40510026155
0.938291504581  -1.45174367916
0.959623598135  -1.49908456844
0.981440677659  -1.55448997384
1  -1.57781168265
1.02273503858  -1.6170880558
1.0499133529  -1.65619006103
1.05781041208  -1.67197035745
1.08185977261  -1.71931124673
1.10645589627  -1.75858761988
1.13161121376  -1.80592850915
1.15733843836  -1.83714036617
1.17481405641  -1.86870095902
1.20152349931  -1.90797733217
1.25677791137  -1.98653007847
1.29501873812  -2.04158674804
1.32943276032  -2.10488230166
1.38018806714  -2.1595902354
1.4275225283  -2.22253705318
1.47095871635  -2.27759372276
1.52711722486  -2.3323016565
1.58541976231  -2.39507410636
1.65212669363  -2.45767218832
1.72810297637  -2.52009590235
1.80081333945  -2.59075850044
1.86956509306  -2.66965998256
1.93368306248  -2.71647776809
1.97024955914  -2.74786399303
2.04547007716  -2.82676547515
2.0998267058  -2.89006102877
