0.56580560688  -0.660767218832
0.580841409945  -0.715998256321
0.596276776696  -0.779293809939
0.612122325199  -0.850653879686
0.633115464552  -0.92972972973
0.654828577481  -1.00074106364
0.674753487014  -1.0799912816
0.69528466517  -1.16730601569
0.721829359693  -1.22201394943
0.732728863045  -1.26970357454
0.746584974238  -1.30915431561
0.769301817365  -1.37227550131
0.792709881157  -1.41926765475
0.816830197849  -1.47432432432
0.835400863909  -1.52972972973
0.857600931772  -1.57689625109
0.900406669725  -1.63914559721
0.91743361593  -1.67053182214
0.945348985583  -1.71752397559
0.974113754963  -1.77258064516
1.00375376933  -1.80344376635
1.02273503858  -1.84289450741
1.05385448544  -1.8737576286
1.08999712092  -1.93670444638
1.14012277398  -2.00719267655
1.17481405641  -2.06224934612
1.21510508026  -2.11713164778
1.27098406793  -2.17955536181
1.30965715496  -2.22654751526
1.35457271191  -2.28142981691
1.40102867755  -2.33631211857
1.42218397771  -2.36787271142
1.48202272274  -2.43047079337
1.53860363473  -2.48517872711
1.57358384772  -2.51639058413
1.58541976231  -2.53217088056
1.62146434177  -2.57951176983
1.6960305562  -2.65806451613
1.70878746955  -2.68997384481
1.76078189514  -2.72890148213
1.80081333945  -2.7762423714
1.83486723186  -2.81569311247
1.90491910069  -2.88653007847
