2 12
16 13.1553
40 20.2385
66.3107 26.4266
106.788 35.37
159.641 46.8389
230.381 61.9479
324.058 81.543
447.954 107.463
611.04 141.244
825.967 185.415
1108.46 243.297
1352.16 293.475
1649.43 354.168
2012.07 428.419
2454.44 519.069
2994.06 629.239
3652.32 763.615
4455.3 927.613
5434.83 1127.27
6629.7 1370.67
8087.28 1667.92
9865.32 2029.63
12034.3 2469.17
14680.1 3004.66
17907.6 3659.04
21844.6 4457.98
26647.3 5432.76
32505.9 6620
39652.4 8067.28
48370.3 9832.82
59004.7 11989.1
71977.3 14622.9
87801.9 17835.9
107106 21755.2
130653 26536.2
159378 32368.3
194418 39482.4
237162 48150
289304 58700.3
352909 71544.3
430498 87217.2
525145 106389
640602 129777
781441 158307
953246 193110
1.16282e+06 235565
1.41848e+06 287353
1.73033e+06 350527
2.11076e+06 427590
2.57482e+06 521596
3.14091e+06 636270
3.83146e+06 776156
4.67382e+06 946796
5.70139e+06 1.15495e+06
6.95487e+06 1.40887e+06
8.48394e+06 1.71862e+06
1.03492e+07 2.09647e+06
1.26245e+07 2.55738e+06
1.54001e+07 3.11964e+06
1.87859e+07 3.8055e+06
2.29161e+07 4.64216e+06
2.79543e+07 5.66277e+06
3.41002e+07 6.90776e+06
4.15973e+07 8.42646e+06
5.07427e+07 1.02791e+07
6.18988e+07 1.2539e+07
7.55076e+07 1.52957e+07
9.21083e+07 1.86586e+07
1.12359e+08 2.27608e+07
1.37062e+08 2.77649e+07
1.67195e+08 3.38691e+07
2.03954e+08 4.13154e+07
2.48795e+08 5.03989e+07
3.03494e+08 6.14794e+07
3.70218e+08 7.49959e+07
4.51613e+08 9.14842e+07
5.50902e+08 1.11598e+08
6.72021e+08 1.36133e+08
8.19769e+08 1.66062e+08
