2 1.11144
16 1.4888
40 1.70461
65.7592 1.7958
108.031 1.88646
165.695 1.9471
246.724 2.01419
358.811 2.06213
511.942 2.11591
721.43 2.16138
1004.49 2.20056
1223.58 2.22954
1490.46 2.25574
1815.54 2.27807
2211.53 2.29836
2693.89 2.32391
3281.45 2.35014
3997.17 2.37341
4868.99 2.3933
5930.97 2.41307
7224.57 2.43829
8800.33 2.46228
10719.8 2.48333
13057.8 2.50157
15905.9 2.52149
19375.1 2.54545
23601 2.56764
28748.7 2.58699
35019 2.60411
42657 2.62411
51960.9 2.64665
63294.1 2.6674
77099.2 2.68545
93915.3 2.70173
114399 2.72144
139351 2.74279
169744 2.76237
206767 2.77943
251865 2.79502
306800 2.8142
373716 2.83455
455227 2.85322
554516 2.8695
675462 2.88449
822787 2.90299
1.00224e+06 2.92249
1.22084e+06 2.94043
1.48712e+06 2.95611
1.81148e+06 2.97054
2.20658e+06 2.98826
2.68786e+06 3.00703
3.2741e+06 3.02439
3.98822e+06 3.03961
4.85809e+06 3.05352
5.91769e+06 3.07037
7.20839e+06 3.08852
8.78061e+06 3.10541
1.06958e+07 3.1203
1.30286e+07 3.13376
1.58703e+07 3.14966
1.93317e+07 3.16725
2.35482e+07 3.18376
2.86843e+07 3.19841
3.49406e+07 3.21151
4.25615e+07 3.22638
5.18445e+07 3.24345
6.31524e+07 3.25965
7.69265e+07 3.27415
9.37049e+07 3.28699
1.14143e+08 3.30076
1.39039e+08 3.31735
1.69364e+08 3.33327
2.06304e+08 3.34768
2.51301e+08 3.36038
3.06113e+08 3.37318
3.72879e+08 3.38912
4.54207e+08 3.40478
5.53274e+08 3.41915
6.73949e+08 3.4318
8.20944e+08 3.4439
