2 12
124 12.8796
148 21.1359
173.759 28.832
216.031 40.5144
273.695 56.0435
354.724 76.5658
466.811 104.744
619.942 141.532
829.43 191.087
1112.49 257.105
1353.17 311.282
1645.9 376.819
2001.97 456.468
2435.06 552.507
2961.85 665.945
3602.59 802.647
4381.96 968.544
5329.92 1169.91
6482.97 1410.66
7885.46 1697.75
9591.35 2045.14
11666.3 2467.04
14190.1 2978.23
17259.9 3587.8
20993.8 4319.7
25535.5 5206.33
31059.7 6283.25
37779 7586.43
45951.8 9141.17
55892.8 11014.4
67984.3 13284.9
82691.6 16042.6
100581 19377.8
122340 23362.5
148806 28171.8
180998 34002.8
220154 41084.8
267780 49649.7
325710 59898.5
396173 72278.2
481878 87289.9
586125 105522
712924 127582
867154 154015
1.05475e+06 185955
1.28293e+06 224686
1.56047e+06 271725
1.89805e+06 328683
2.30866e+06 397021
2.80811e+06 479593
3.41559e+06 579714
4.1545e+06 701311
5.05326e+06 848672
6.14646e+06 1.02571e+06
7.47615e+06 1.23956e+06
9.09349e+06 1.49883e+06
1.10607e+07 1.81369e+06
1.34535e+07 2.19557e+06
1.6364e+07 2.65509e+06
1.99041e+07 3.20983e+06
2.421e+07 3.88226e+06
2.94475e+07 4.69878e+06
3.5818e+07 5.68979e+06
4.35666e+07 6.8845e+06
5.29916e+07 8.32566e+06
6.44554e+07 1.00722e+07
7.83994e+07 1.21925e+07
9.53598e+07 1.47673e+07
1.15989e+08 1.7878e+07
1.41082e+08 2.16271e+07
1.71603e+08 2.61694e+07
2.08726e+08 3.16826e+07
2.53881e+08 3.8379e+07
3.08804e+08 4.6487e+07
3.75609e+08 5.62536e+07
4.56866e+08 6.80819e+07
5.55701e+08 8.24338e+07
6.75918e+08 9.98668e+07
8.22143e+08 1.21008e+08

