2 1.11144
124 1.4888
148 1.70461
173.759 1.7958
216.031 1.88646
273.695 1.9471
354.724 2.01419
466.811 2.06213
619.942 2.11591
829.43 2.16138
1112.49 2.20056
1353.17 2.232
1645.9 2.25954
2001.97 2.28243
2435.06 2.30414
2961.85 2.3318
3602.59 2.35794
4381.96 2.38049
5329.92 2.39996
6482.97 2.42213
7885.46 2.44753
9591.35 2.47064
11666.3 2.49052
14190.1 2.50851
17259.9 2.53077
20993.8 2.55418
25535.5 2.57531
31059.7 2.59352
37779 2.61069
45951.8 2.63246
55892.8 2.65439
67984.3 2.67411
82691.6 2.69117
100581 2.7077
122340 2.72873
148806 2.74948
180998 2.76815
220154 2.78436
267780 2.80026
325710 2.82045
396173 2.84027
481878 2.85814
586125 2.8737
712924 2.88895
867154 2.90826
1.05475e+06 2.92732
1.28293e+06 2.94458
1.56047e+06 2.95964
1.89805e+06 2.97422
2.30866e+06 2.99263
2.80811e+06 3.01104
3.41559e+06 3.02783
4.1545e+06 3.04252
5.05326e+06 3.05646
6.14646e+06 3.07391
7.47615e+06 3.09177
9.09349e+06 3.1082
1.10607e+07 3.12264
1.34535e+07 3.13601
1.6364e+07 3.15242
1.99041e+07 3.16978
2.421e+07 3.18594
2.94475e+07 3.20021
3.5818e+07 3.21316
4.35666e+07 3.22841
5.29916e+07 3.24531
6.44554e+07 3.26124
7.83994e+07 3.27544
9.53598e+07 3.2881
1.15989e+08 3.30211
1.41082e+08 3.31856
1.71603e+08 3.33428
2.08726e+08 3.34848
2.53881e+08 3.361
3.08804e+08 3.37383
3.75609e+08 3.38971
4.56866e+08 3.40523
5.55701e+08 3.41944
6.75918e+08 3.43198
8.22143e+08 3.444
