#nu [Hz]            Total Emission      
18.8799             -29.7824            -4.33598            
18.9499             -32.7573            -4.41284            
19.0199             -36.2102            -4.47977            
19.0899             -39.5766            -4.53433            
19.1599             -42.3415            -4.57687            
19.2299             -45.5089            -4.61589            
19.2999             -51.6253            -4.65127            
19.3699             -63.1756            -4.68403            
19.4399             -79.0073            -4.71724            
19.5099             -93.9397            -4.75347            
19.5799             -102.705            -4.79271            
19.6499             -104.064            -4.83516            
19.7199             -101.646            -4.88474            
19.7899             -99.3167            -4.9396             
19.8599             -98.9012            -5.00137            
19.9299             -99.5325            -5.07065            
19.9999             -100.171            -5.14705            
20.0699             -100.297            -5.23287            
20.1399             -100.132            -5.3267             
20.2099             -99.9574            -5.43151            
20.2799             -99.9199            -5.54625            
20.3499             -99.9626            -5.67259            
20.4199             -100.01             -5.81215            
20.4899             -100.022            -5.96381            
20.5599             -100.011            -6.13247            
20.6299             -99.9975            -6.31514            
20.6999             -99.9942            -6.51774            
20.7699             -99.997             -6.73942            
20.8399             -100.001            -6.98184            
20.9099             -100.002            -7.25154            
20.9799             -100.001            -7.5437             
21.0499             -99.9999            -7.87207            
21.1199             -99.9996            -8.2296             
21.1899             -99.9998            -8.62955            
21.2599             -100                -9.07492            
21.3299             -100                -9.56416            
21.3999             -100                -10.1235            
21.4699             -100                -10.7347            
21.5399             -100                -11.4418            
21.6099             -100                -12.2302            
21.6799             -100                -13.1269            
21.7499             -100                -14.1659            
21.8199             -100                -15.3068            
21.8899             -100                -16.6478            
21.9599             -100                -18.2712            
22.0299             -100                -20.2932            
22.0999             -100                -22.3101            
22.1699             -100                -24.0053            
22.2399             -100                -25.6853            
22.3099             -100                -27.3653            
22.3799             -100                -29.0453            
22.4499             -100                -30.7253            
22.5199             -100                -32.4053            
22.5899             -100                -34.0853            
22.6599             -100                -35.7653            
22.7299             -100                -37.4453            
22.7999             -100                -39.1253            
22.8699             -100                -40.8053            
22.9399             -100                -42.4853            
23.0099             -100                -44.1653            
23.0799             -100                -45.8453            
23.1499             -100                -47.5253            
23.2199             -100                -49.2053            
23.2899             -100                -50.8853            
23.3599             -100                -52.5653            
23.4299             -100                -54.2453            
23.4999             -100                -55.9253            
23.5699             -100                -57.6053            
23.6399             -100                -59.2853            
23.7099             -100                -60.9653            
23.7799             -100                -62.6453            
23.8499             -100                -64.3253            
23.9199             -100                -66.0053            
23.9899             -100                -67.6853            
24.0599             -100                -69.3653            
24.1299             -100                -71.0453            
24.1999             -100                -72.7253            
24.2699             -100                -74.4053            
24.3399             -100                -76.0853            
24.4099             -100                -77.7653            
24.4799             -100                -79.4453            
24.5499             -100                -81.1253            
24.6199             -100                -82.8053            
24.6899             -100                -84.4853            
24.7599             -100                -86.1653            
24.8299             -100                -87.8453            
24.8999             -100                -89.5253            
24.9699             -100                -91.2053            
25.0399             -100                -92.8853            
25.1099             -100                -94.5653            
25.1799             -100                -96.2453            
25.2499             -100                -97.9253            
25.3199             -100                -99.6053            
25.3899             -100                -101.285            
25.4599             -100                -102.965            
25.5299             -100                -104.645            
25.5999             -100                -106.325            
25.6699             -100                -108.005            
25.7399             -100                -109.685            
25.8099             -100                -111.365            
25.8799             -100                -113.045            
25.9499             -100                -114.725            
26.0199             -100                -116.405            
26.0899             -100                -118.085            
26.1599             -100                -200                
26.2299             -100                -200                
26.2999             -100                -200                
26.3699             -100                -200                
26.4399             -100                -200                
26.5099             -100                -200                
26.5799             -100                -200                
26.6499             -100                -200                
26.7199             -100                -200                
26.7899             -100                -200                
26.8599             -100                -200                
26.9299             -100                -200                
26.9999             -100                -200                
27.0699             -100                -200                
27.1399             -100                -200                
27.2099             -100                -200                
27.2799             -100                -200                
6.41986             -200                -200                
6.48986             -17.8056            -200                
6.55986             -17.6656            -200                
6.62986             -17.5256            -200                
6.69986             -17.3856            -200                
6.76986             -17.2456            -200                
6.83986             -17.1056            -200                
6.90986             -16.9656            -200                
6.97986             -16.8256            -200                
7.04986             -16.6856            -200                
7.11986             -16.5456            -200                
7.18986             -16.4056            -200                
7.25986             -16.2656            -200                
7.32986             -16.1256            -200                
7.39986             -15.9856            -200                
7.46986             -15.8456            -200                
7.53986             -15.7056            -200                
7.60986             -15.5656            -200                
7.67986             -15.4256            -200                
7.74986             -15.2856            -200                
7.81986             -15.1456            -200                
7.88986             -15.0056            -200                
7.95986             -14.8656            -200                
8.02986             -14.7256            -200                
8.09986             -14.5856            -200                
8.16986             -14.4456            -200                
8.23986             -14.3056            -200                
8.30986             -14.1656            -200                
8.37986             -14.0256            -200                
8.44986             -13.8856            -200                
8.51986             -13.7456            -200                
8.58986             -13.6056            -200                
8.65986             -13.4656            -200                
8.72986             -13.3256            -200                
8.79986             -13.1856            -200                
8.86986             -13.0456            -200                
8.93986             -12.9056            -200                
9.00986             -12.7656            -200                
9.07986             -12.6256            -200                
9.14986             -12.4856            -200                
9.21986             -12.3456            -200                
9.28986             -12.2057            -200                
9.35986             -12.0658            -200                
9.42986             -11.9259            -200                
9.49986             -11.786             -200                
9.56986             -11.646             -200                
9.63986             -11.5059            -200                
9.70986             -11.3658            -200                
9.77986             -11.2256            -200                
9.84986             -11.0855            -200                
9.91986             -10.9454            -200                
9.98986             -10.8054            -200                
10.0599             -10.6655            -200                
10.1299             -10.5256            -200                
10.1999             -10.3857            -200                
10.2699             -10.2458            -200                
10.3399             -10.1058            -200                
10.4099             -9.96574            -200                
10.4799             -9.82571            -200                
10.5499             -9.68569            -200                
10.6199             -9.54568            -200                
10.6899             -9.4057             -200                
10.7599             -9.26573            -200                
10.8299             -9.12578            -200                
10.8999             -8.98588            -200                
10.9699             -8.84602            -200                
11.0399             -8.7062             -200                
11.1099             -8.5664             -200                
11.1799             -8.42658            -200                
11.2499             -8.28674            -200                
11.3199             -8.14686            -200                
11.3899             -8.00693            -200                
11.4599             -7.86697            -200                
11.5299             -7.72701            -200                
11.5999             -7.5871             -200                
11.6699             -7.44727            -200                
11.7399             -7.3075             -200                
11.8099             -7.1678             -200                
11.8799             -7.02816            -200                
11.9499             -6.88855            -200                
12.0199             -6.74894            -200                
12.0899             -6.60934            -200                
12.1599             -6.46975            -200                
12.2299             -6.33022            -200                
12.2999             -6.19074            -200                
12.3699             -6.05132            -200                
12.4399             -5.91196            -200                
12.5099             -5.77267            -200                
12.5799             -5.63346            -200                
12.6499             -5.49435            -200                
12.7199             -5.35534            -200                
12.7899             -5.21644            -200                
12.8599             -5.07766            -200                
12.9299             -4.93899            -200                
12.9999             -4.80046            -200                
13.0699             -4.66207            -200                
13.1399             -4.52384            -200                
13.2099             -4.38574            -200                
13.2799             -4.24779            -200                
13.3499             -4.10997            -200                
13.4199             -3.97226            -200                
13.4899             -3.83464            -200                
13.5599             -3.69706            -200                
13.6299             -3.55949            -200                
13.6999             -3.42187            -200                
13.7699             -3.28416            -200                
13.8399             -3.14631            -200                
13.9099             -3.00828            -200                
13.9799             -2.87003            -200                
14.0499             -2.73157            -200                
14.1199             -2.5929             -200                
14.1899             -2.454              -200                
14.2599             -2.3149             -200                
14.3299             -2.1756             -200                
14.3999             -2.0361             -200                
14.4699             -1.89648            -200                
14.5399             -1.75679            -200                
14.6099             -1.61704            -200                
14.6799             -1.47709            -200                
14.7499             -1.33678            -200                
14.8199             -1.19611            -200                
14.8899             -1.05562            -200                
14.9599             -0.915954           -200                
15.0299             -0.777174           -200                
15.0999             -0.637361           -200                
15.1699             -0.494152           -200                
15.2399             -0.349128           -200                
15.3099             -0.219183           -200                
15.3799             -0.124924           -200                
15.4499             -0.0826458          -200                
15.5199             -0.0901346          -200                
15.5899             -0.140218           -200                
15.6599             -0.225748           -200                
15.7299             -0.339698           -200                
15.7999             -0.475075           -200                
15.8699             -0.625778           -200                
15.9399             -0.79037            -200                
16.0099             -0.968934           -200                
16.0799             -1.16161            -200                
16.1499             -1.36882            -200                
16.2199             -1.59113            -200                
16.2899             -1.82911            -200                
16.3599             -2.08361            -3.5448             
16.4299             -2.35556            -3.52459            
16.4999             -2.64593            -3.5075             
16.5699             -2.95579            -3.49342            
16.6399             -3.28629            -3.48267            
16.7099             -3.63856            -3.47507            
16.7799             -4.01379            -3.4713             
16.8499             -4.41316            -3.47123            
16.9199             -4.83791            -3.47504            
16.9899             -5.28946            -3.48331            
17.0599             -5.76935            -3.49565            
17.1299             -6.27913            -3.51304            
17.1999             -6.82047            -3.53507            
17.2699             -7.39511            -3.56245            
17.3399             -8.00483            -3.59538            
17.4099             -8.6517             -3.63373            
17.4799             -9.338              -3.67848            
17.5499             -10.066             -3.7291             
17.6199             -10.8377            -3.78654            
17.6899             -11.6552            -3.85066            
17.7599             -12.5203            -3.92167            
17.8299             -13.4364            -4.00007            
17.8999             -14.4077            -4.08561            
17.9699             -15.4384            -4.1786             
18.0399             -16.531             -4.27931            
18.1099             -17.6866            -4.38681            
18.1799             -18.907             -4.50199            
18.2499             -20.2041            -4.62436            
18.3199             -21.5985            -4.75163            
18.3899             -23.1118            -4.88578            
18.4599             -24.7722            -5.02304            
18.5299             -26.6147            -5.1599             
18.5999             -28.6763            -5.29463            
18.6699             -31.0372            -5.42751            
18.7399             -33.8232            -5.55443            
18.8099             -37.1586            -5.66373            
18.8799             -41.0612            -5.75891            
18.9499             -45.4274            -5.83999            
19.0199             -50.1605            -5.90378            
19.0899             -55.6362            -5.95511            
19.1599             -62.82              -6.00249            
19.2299             -72.6748            -6.04474            
19.2999             -84.4673            -6.08487            
19.3699             -95.1582            -6.12649            
19.4399             -101.585            -6.17111            
19.5099             -102.825            -6.2183             
19.5799             -101.282            -6.26972            
19.6499             -99.6073            -6.32811            
19.7199             -99.2381            -6.39131            
19.7899             -99.6385            -6.46174            
19.8599             -100.096            -6.53874            
19.9299             -100.205            -6.62337            
19.9999             -100.102            -6.7165             
20.0699             -99.9767            -6.81747            
20.1399             -99.9448            -6.92888            
20.2099             -99.9715            -7.04916            
20.2799             -100.006            -7.18144            
20.3499             -100.015            -7.32516            
20.4199             -100.008            -7.48132            
20.4899             -99.9987            -7.65277            
20.5599             -99.996             -7.83743            
20.6299             -99.9978            -8.04127            
20.6999             -100                -8.26123            
20.7699             -100.001            -8.50298            
20.8399             -100.001            -8.76737            
20.9099             -99.9999            -9.0541             
20.9799             -99.9997            -9.3725             
21.0499             -99.9998            -9.71614            
21.1199             -100                -10.1001            
21.1899             -100                -10.5189            
21.2599             -100                -10.9821            
21.3299             -100                -11.4991            
21.3999             -100                -12.0628            
21.4699             -100                -12.7055            
