#Z [Rg]              R [Rg]               B(z) [G]            ne(z) [# cm^-3]     gamma(z)            Te(z) [kev]        
1.22999e+07 1.97153e+06 16.2721 363721 3.18718 25.6112 
1.40211e+07 2.2399e+06 14.2905 280842 3.19683 24.5099 
1.59832e+07 2.54554e+06 12.549 216786 3.20569 23.4625 
1.82198e+07 2.89312e+06 11.0194 167326 3.21432 22.4645 
2.07695e+07 3.28673e+06 9.67771 129206 3.22425 21.5097 
2.36759e+07 3.73206e+06 8.50075 99820 3.23566 20.5958 
2.69891e+07 4.2381e+06 7.46671 77110.7 3.24687 19.7248 
3.07659e+07 4.81359e+06 6.55806 59557.3 3.2576 18.8951 
3.50712e+07 5.46865e+06 5.7595 45987.8 3.26761 18.1049 
3.9979e+07 6.2147e+06 5.05767 35499.5 3.27677 17.3525 
4.55735e+07 7.06425e+06 4.441 27396.5 3.28523 16.6356 
5.1951e+07 8.02992e+06 3.89952 21143.1 3.29373 15.9509 
5.92209e+07 9.12265e+06 3.42469 16325.9 3.30388 15.2943 
6.75082e+07 1.03612e+07 3.00795 12609.8 3.3149 14.6658 
7.69551e+07 1.1769e+07 2.64184 9738.6 3.32569 14.0658 
8.77241e+07 1.33705e+07 2.32015 7519.83 3.33598 13.4935 
