#nu [Hz]            Flux [mJy]          
7.67977e+19 2.48865e+19
8.92637e+19 1.85379e+19
1.03753e+20 1.35634e+19
1.20595e+20 9.6558e+18
1.4017e+20 6.69324e+18
1.62923e+20 4.50989e+18
1.89369e+20 2.90113e+18
2.20107e+20 1.78778e+18
2.55836e+20 1.03973e+18
2.97364e+20 5.65671e+17
3.45632e+20 2.84302e+17
4.01736e+20 1.3075e+17
4.66947e+20 5.45382e+16
5.42743e+20 2.0018e+16
6.30843e+20 6.42129e+15
7.33242e+20 1.74697e+15
8.52264e+20 3.91836e+14
9.90606e+20 7.01627e+13
1.1514e+21 9.67303e+12
1.3383e+21 9.82425e+11
1.55554e+21 7.00922e+10
1.80804e+21 3.30378e+09
2.10152e+21 9.61865e+07
2.44265e+21 1.62428e+06
2.83914e+21 14352.1
3.3e+21 59.0665
